Ax,Ay,Az,Gx,Gy,Gz,activity
-0.382935,0.169678,-0.925659,-0.305176,-0.427246,1.159668,pick and place
-0.368286,0.155273,-0.937622,7.263182,-15.808104,-4.760742,pick and place
-0.44519,0.130249,-0.935059,4.272462,-14.526364,-5.187988,pick and place
-0.437744,0.161743,-0.913574,1.770019,-17.27295,-12.69531,pick and place
-0.468384,0.172485,-0.939087,4.333496,-18.493652,-11.230468,pick and place
-0.505249,0.14917,-0.976196,22.27783,-34.42384,-9.765626,pick and place
-0.517334,0.149048,-1.000732,24.90234,-16.41846,-13.671872,pick and place
-0.459717,0.161133,-0.988526,37.17042,-9.33838,-19.59229,pick and place
-0.473755,0.090332,-0.989624,49.25536,-24.04785,-19.77539,pick and place
-0.573975,0.014526,-0.997437,54.68749,-11.901852,-26.855464,pick and place
-0.572388,-0.037476,-0.976196,57.06786,-5.432128,-33.44727,pick and place
-0.51709,-0.129883,-0.915283,54.07714,8.117676,-51.26952,pick and place
