Ax,Ay,Az,Gx,Gy,Gz,activity
0.611206,0.620484,-0.622192,2.258301,-88.86716,40.03907,eating
0.593872,0.598389,-0.641968,1.831054,-87.64646,27.587884,eating
0.469849,0.598389,-0.684326,3.112792,-43.21288,14.46533,eating
0.502686,0.580933,-0.659424,2.807617,-32.77588,10.68115,eating
0.4104,0.548218,-0.751465,2.746581,-32.89796,3.112792,eating
0.387695,0.546509,-0.724976,3.540038,-25.39062,-0.915527,eating
0.400146,0.54126,-0.740112,5.432128,-21.301268,-3.906249,eating
0.408203,0.552246,-0.803833,3.356933,-20.20263,-6.225584,eating
0.349121,0.535522,-0.758911,1.220704,-0.915527,-8.056642,eating
0.354248,0.53711,-0.714478,6.04248,15.07568,-9.46045,eating
0.358276,0.538452,-0.731201,9.643556,33.56934,-10.498044,eating
0.35669,0.540283,-0.731812,10.80322,55.9082,-11.657712,eating
0.354492,0.538086,-0.661255,17.82227,121.8872,-10.253904,eating
0.355103,0.536011,-0.645264,24.90234,171.2036,-6.958006,eating
0.593872,0.48169,-0.495972,28.80859,254.2114,-5.676268,eating
0.713013,0.498901,-0.349243,33.3252,263.5498,-8.789064,eating
0.977661,0.512451,-0.193481,28.80859,234.49704,-18.18848,eating
0.883179,0.526489,-0.169067,28.44238,217.34616,-21.667476,eating
0.985718,0.547119,0.041748,25.63476,189.0869,-28.32031,eating
0.960083,0.566895,0.081421,27.03857,149.231,-38.75733,eating
0.852783,0.56897,0.143311,22.76611,94.6655,-39.00147,eating
0.792603,0.621094,0.183716,22.949216,80.50536,-35.94972,eating
0.731445,0.638916,0.200562,23.071284,74.2798,-33.38624,eating
0.708618,0.647827,0.234131,25.75683,68.78664,-30.51757,eating
0.685425,0.650146,0.255982,25.8789,61.76757,-28.991692,eating
0.670166,0.661621,0.294067,28.80859,43.15184,-31.372068,eating
0.668579,0.668457,0.293701,28.44238,32.1045,-30.57861,eating
0.630982,0.685181,0.300415,27.03857,21.301268,-26.73339,eating
0.609253,0.747925,0.30542,28.991692,7.385252,-22.88818,eating
0.585571,0.746216,0.286987,30.27343,3.295898,-22.70507,eating
0.561157,0.730225,0.221924,28.991692,-4.699708,-18.249516,eating
0.553833,0.747437,0.199829,25.573724,-3.112792,-14.892576,eating
0.532837,0.743408,0.170166,21.60644,0.305176,-10.19287,eating
0.574585,0.716797,0.157837,10.498044,-14.46533,-3.845214,eating
0.511597,0.712402,0.138062,2.258301,-17.02881,0.854492,eating
0.606934,0.719971,0.209106,-10.131832,-1.281738,8.300784,eating
0.628174,0.706787,0.188843,-15.686032,-23.315424,11.779784,eating
0.629272,0.66626,0.123169,-29.41894,-55.54198,20.20263,eating
0.693482,0.626831,0.082886,-37.78076,-82.64158,27.221676,eating
0.744751,0.644776,0.131348,-57.37304,-121.3989,34.66798,eating
0.773804,0.658325,0.17273,-56.15234,-185.72992,49.4995,eating
0.78186,0.647705,0.11731,-57.25096,-233.82564,59.02098,eating
0.916138,0.646851,-0.029785,-45.59325,-277.8321,58.89892,eating
0.902832,0.64978,-0.078735,-41.19872,-305.7862,55.54198,eating
0.546509,0.66565,-0.29834,-20.62988,-263.5498,47.48534,eating
0.548706,0.663086,-0.4375,-10.253904,-205.68844,51.7578,eating
0.505737,0.618408,-0.5354,-10.253904,-102.72216,46.26464,eating
0.637573,0.620117,-0.601685,-2.563476,-101.9287,30.15136,eating
0.47522,0.588135,-0.672486,-4.943848,-61.09618,18.005376,eating
0.510498,0.591553,-0.660767,-3.967285,-40.95458,10.80322,eating
0.484009,0.552856,-0.677124,2.502442,-45.28808,4.333496,eating
0.472534,0.544312,-0.698364,0.366211,-33.81348,0.427246,eating
0.405762,0.531494,-0.713989,2.929687,-28.32031,-1.770019,eating
0.463135,0.540528,-0.730103,2.929687,-27.099608,-8.117676,eating
0.447388,0.528076,-0.752808,1.831054,-26.48925,-10.68115,eating
0.330444,0.539551,-0.737183,3.417968,-18.98194,-13.610836,eating
0.362061,0.553467,-0.731323,6.469726,1.647949,-16.17432,eating
0.401611,0.542603,-0.745239,9.887696,6.958006,-19.16504,eating
0.274048,0.550537,-0.74231,10.92529,52.42919,-22.33886,eating
0.284058,0.588867,-0.725586,12.023924,93.38376,-19.77539,eating
0.324097,0.557251,-0.622437,11.596676,201.8432,-11.718748,eating
0.552124,0.585083,-0.511963,14.160152,239.3188,-11.596676,eating
0.858521,0.572144,-0.365356,24.841304,266.4795,-24.53613,eating
0.921753,0.563599,-0.269531,31.127924,254.3945,-35.09522,eating
0.907715,0.581055,-0.237793,33.99659,245.9106,-39.97804,eating
