Ax,Ay,Az,Gx,Gy,Gz,activity
0.289063,-0.954224,-0.171753,0.366211,0.12207,0.183105,standing
0.291382,-0.9552,-0.177734,0.732422,-0.488281,-0.12207,standing
0.285889,-0.953858,-0.186279,0.671386,-2.380371,-0.610352,standing
0.280396,-0.953369,-0.185913,0.244141,-2.868652,-1.220704,standing
0.268188,-0.956543,-0.173706,-0.610352,-1.831054,-1.586914,standing
0.261597,-0.949707,-0.165649,-0.549316,-0.854492,-1.098633,standing
0.275146,-0.953736,-0.169189,0.183105,0.915527,0.671386,standing
0.281494,-0.952148,-0.170776,0.244141,1.098633,1.464844,standing
0.286377,-0.951904,-0.181763,0.12207,1.098633,1.342773,standing
0.287354,-0.953125,-0.186157,-1.037598,0.915527,-0.305176,standing
0.284424,-0.95398,-0.182129,-1.098633,0.061035,-0.793457,standing
0.277222,-0.95105,-0.172119,0.061035,-2.01416,-0.976562,standing
0.276856,-0.953125,-0.169922,0.366211,-2.136231,-0.671386,standing
0.275635,-0.951904,-0.171997,0.488281,-0.732422,-0.305176,standing
0.276611,-0.953247,-0.173462,0.427246,-0.244141,-0.244141,standing
0.279663,-0.952637,-0.179199,0.183105,-0.488281,-0.183105,standing
0.281494,-0.953491,-0.179565,0.305176,-0.854492,-0.183105,standing
0.280151,-0.954712,-0.17688,0.305176,-1.403808,-0.244141,standing
0.278809,-0.955322,-0.174561,0,-1.281738,-0.976562,standing
0.271118,-0.955444,-0.171631,0.061035,-1.098633,-1.159668,standing
0.27124,-0.950562,-0.171265,-0.183105,0.183105,-0.610352,standing
0.274414,-0.960694,-0.169434,-0.12207,0.854492,-0.549316,standing
0.277466,-0.956055,-0.17688,0,0.488281,0.183105,standing
0.280151,-0.953613,-0.182251,-0.305176,0.610352,0.549316,standing
0.281494,-0.955811,-0.181641,-0.610352,0.610352,-0.12207,standing
0.279663,-0.953369,-0.174805,-0.976562,0.305176,-0.854492,standing
0.282349,-0.952515,-0.173218,-0.488281,-0.061035,-0.427246,standing
0.286743,-0.950806,-0.174316,0.305176,-1.098633,0,standing
0.285645,-0.953247,-0.176514,0.305176,-1.220704,-0.488281,standing
0.275513,-0.954712,-0.177246,0.244141,-1.342773,-0.854492,standing
0.275146,-0.955688,-0.176025,0.12207,-0.976562,-0.793457,standing
0.27478,-0.95459,-0.175171,0.12207,-1.220704,-0.488281,standing
0.277344,-0.953247,-0.176392,-0.12207,-0.366211,-0.488281,standing
0.277588,-0.955444,-0.174438,-0.488281,0.244141,-0.610352,standing
0.277222,-0.953613,-0.176636,-0.793457,0.610352,-0.671386,standing
0.279541,-0.955322,-0.173706,-0.549316,0.366211,-0.488281,standing
0.275635,-0.947388,-0.17334,-0.305176,0.061035,-0.366211,standing
0.279663,-0.960449,-0.1698,-0.061035,0.305176,-0.671386,standing
0.278687,-0.9552,-0.175293,0.244141,-0.061035,-0.244141,standing
0.280884,-0.953858,-0.178589,-0.12207,0.671386,-0.427246,standing
0.282593,-0.955322,-0.178467,-0.366211,0.427246,-0.427246,standing
0.280762,-0.953125,-0.173706,-0.12207,-0.610352,-0.488281,standing
0.27832,-0.953491,-0.171997,0,-0.732422,-0.549316,standing
0.278076,-0.954346,-0.172241,0.732422,-0.854492,-0.366211,standing
0.280151,-0.956665,-0.174927,0.915527,-0.976562,-0.305176,standing
0.277466,-0.953369,-0.178711,0.427246,-1.037598,-0.427246,standing
0.276489,-0.954224,-0.177734,0.12207,-0.793457,-0.610352,standing
0.278687,-0.953858,-0.17273,-0.061035,-0.915527,-0.427246,standing
0.278442,-0.954346,-0.170898,0.183105,-1.037598,-0.427246,standing
0.279419,-0.952881,-0.172363,0.305176,-1.220704,-0.488281,standing
0.27771,-0.954468,-0.175049,0.488281,-1.403808,-0.488281,standing
0.276001,-0.956299,-0.172607,0.488281,-1.525878,-0.427246,standing
0.272705,-0.956299,-0.1698,0.305176,-0.732422,-0.793457,standing
0.276611,-0.958496,-0.171509,0.183105,-0.671386,-0.549316,standing
0.278442,-0.951172,-0.171143,0.488281,-1.220704,-0.732422,standing
0.281738,-0.95398,-0.176392,0.488281,-1.342773,-1.464844,standing
0.281616,-0.955811,-0.175659,0.12207,-1.037598,-1.586914,standing
0.272705,-0.953003,-0.17273,0.244141,-3.906249,-0.854492,standing
0.275879,-0.950318,-0.174683,0.183105,-1.953124,-1.708984,standing
0.277344,-0.955933,-0.17273,-0.12207,-1.037598,-0.732422,standing
0.281494,-0.95398,-0.171875,-0.183105,-0.854492,-0.610352,standing
0.279663,-0.956787,-0.174072,-0.244141,-0.732422,-0.793457,standing
0.279541,-0.95752,-0.178345,-0.671386,-0.366211,-0.610352,standing
0.278931,-0.950073,-0.175781,-0.671386,-0.549316,-0.427246,standing
0.278931,-0.953003,-0.173096,-0.488281,-1.037598,-0.488281,standing
0.276489,-0.953613,-0.1698,-0.488281,-0.549316,-0.305176,standing
0.279541,-0.955078,-0.169312,-0.366211,0.366211,-0.244141,standing
0.284546,-0.951294,-0.171387,-0.488281,0.671386,-0.244141,standing
0.286133,-0.956909,-0.173462,0.12207,-0.244141,-0.671386,standing
0.286133,-0.953613,-0.177368,0.183105,-1.342773,-0.244141,standing
0.280029,-0.95044,-0.175781,0.183105,-0.671386,-0.366211,standing
0.281494,-0.956177,-0.173706,0.183105,-1.098633,-0.549316,standing
0.281494,-0.955322,-0.175049,0,-0.915527,-0.549316,standing
0.279053,-0.953736,-0.177612,-0.12207,-0.488281,-0.427246,standing
0.279053,-0.958374,-0.176025,-0.488281,-0.427246,-0.427246,standing
0.276611,-0.955933,-0.174927,-0.488281,-0.549316,-0.366211,standing
0.275635,-0.953613,-0.173706,-0.366211,-0.427246,-0.305176,standing
0.276856,-0.954102,-0.174561,-0.488281,0,-0.305176,standing
0.279663,-0.954468,-0.17627,-0.488281,-0.12207,-0.12207,standing
0.280274,-0.953247,-0.178223,-0.488281,-0.305176,-0.183105,standing
0.28064,-0.954346,-0.179443,-0.610352,-0.183105,-0.244141,standing
0.281006,-0.954102,-0.177856,-0.488281,-0.915527,-0.244141,standing
0.280518,-0.951782,-0.177612,-0.427246,-1.220704,-0.305176,standing
0.280762,-0.956055,-0.17273,-0.12207,-1.159668,-0.610352,standing
0.280762,-0.955688,-0.176392,0,-1.525878,-0.366211,standing
0.275635,-0.951538,-0.178833,-0.061035,-1.098633,-0.488281,standing
0.276733,-0.958008,-0.178589,-0.183105,-0.915527,-0.793457,standing
0.276611,-0.958374,-0.178223,-0.488281,-0.732422,-0.610352,standing
0.277832,-0.957276,-0.180298,-0.427246,-0.671386,-0.549316,standing
0.276489,-0.95105,-0.178833,-0.366211,-0.976562,-0.610352,standing
0.276367,-0.953613,-0.177734,-0.427246,-1.037598,-0.549316,standing
0.275269,-0.95105,-0.178345,-0.305176,-0.915527,-0.244141,standing
0.276733,-0.95398,-0.178467,-0.305176,-0.305176,-0.12207,standing
0.28186,-0.953125,-0.181397,-0.427246,-0.244141,-0.183105,standing
0.280518,-0.949829,-0.180908,-0.183105,-1.220704,-0.488281,standing
0.278809,-0.952637,-0.178223,0,-1.586914,-0.549316,standing
