Ax,Ay,Az,Gx,Gy,Gz,activity,,,
-0.323242,-1.106324,0.036011,-4.638672,6.713866,40.4663,walking,,,
-0.312256,-1.167847,0.055176,-6.896972,13.366696,42.29736,walking,,,
-0.233276,-1.086182,0.04895,-12.878416,16.96778,54.32128,walking,,,
-0.235107,-0.996216,-0.001099,-5.615234,11.840818,62.8662,walking,,,
-0.272583,-0.980591,-0.032837,-2.685546,39.79492,65.55176,walking,,,
-0.220093,-0.986694,-0.016113,-10.68115,52.49022,60.4248,walking,,,
-0.150024,-0.970581,0.015137,-29.96826,36.438,47.91259,walking,,,
-0.146851,-0.96521,0.013062,-37.90284,7.019042,37.10938,walking,,,
-0.158569,-0.964234,0.026123,-44.9829,-23.315424,25.207516,walking,,,
-0.224854,-0.938232,0.036255,-44.7998,-61.58446,11.04736,walking,,,
-0.325195,-0.892822,0.099854,-29.84619,-86.1206,3.234863,walking,,,
-0.381348,-0.890137,0.054443,-18.67676,-76.04982,2.868652,walking,,,
-0.421509,-0.890503,-0.022949,-10.375976,-38.57422,-1.220704,walking,,,
-0.322754,-0.856079,0.061157,-10.131832,-24.71923,-25.39062,walking,,,
-0.307007,-0.862549,0.05481,-13.854978,-47.60741,-32.59278,walking,,,
-0.468872,-0.879395,0.065552,-25.51269,-106.20116,-45.95946,walking,,,
-0.503906,-0.886841,0.090942,-26.48925,-99.97556,-46.2036,walking,,,
-0.484497,-0.898926,0.119263,-26.30615,-89.2944,-41.93114,walking,,,
-0.487793,-0.9104,0.12439,-25.14648,-86.91404,-40.83251,walking,,,
-0.475098,-0.930176,0.116211,-20.08056,-66.40626,-40.03907,walking,,,
-0.466187,-1.008301,0.129395,-15.624996,-50.23192,-43.7622,walking,,,
-0.362793,-0.865112,0.124756,-18.615724,-52.12402,-44.67772,walking,,,
-0.369141,-0.966675,0.120972,-13.610836,-56.0913,-47.0581,walking,,,
-0.351318,-1.023438,0.164185,-17.33399,-64.5752,-47.30224,walking,,,
-0.320313,-0.984741,0.164063,-19.40918,-68.84766,-41.19872,walking,,,
-0.317017,-0.943115,0.132935,-12.634276,-80.7495,-26.9165,walking,,,
-0.342041,-0.987549,0.120483,1.159668,-66.95558,-14.648436,walking,,,
-0.298584,-0.997192,0.113037,5.676268,-60.791,-10.0708,walking,,,
-0.283936,-0.947144,0.082642,8.48389,-58.22753,-2.319336,walking,,,
-0.198608,-0.861328,0.000732,8.48389,-48.64501,-9.94873,walking,,,
-0.263672,-0.869019,-0.015015,18.249516,-41.687,-5.065916,walking,,,
-0.188232,-0.959717,-0.037109,19.40918,-35.09522,2.136231,walking,,,
-0.182739,-1.072388,-0.043701,13.122556,-40.58837,2.441407,walking,,,
-0.189819,-1.074829,-0.096069,9.33838,-29.90722,-1.525878,walking,,,
-0.203247,-1.034546,-0.102417,4.089356,-24.41406,1.220704,walking,,,
-0.174927,-0.987427,-0.08374,-1.647949,-7.995604,-7.751464,walking,,,
-0.182495,-0.987915,-0.056519,-5.981444,-2.380371,-8.72803,walking,,,
-0.19043,-0.989624,-0.039795,-9.887696,5.187988,-7.995604,walking,,,
-0.18457,-0.978028,-0.001221,-14.5874,5.981444,-8.666994,walking,,,
-0.211548,-0.951172,0.01123,-16.357424,3.356933,-10.009768,walking,,,
-0.237427,-0.925171,0.031372,-15.014646,8.056642,-15.686032,walking,,,
-0.265747,-0.928223,0.040039,-11.596676,16.845708,-18.67676,walking,,,
-0.243897,-0.926026,0.049316,-6.347656,24.90234,-25.451652,walking,,,
-0.217529,-0.943848,0.053589,-5.126952,21.85058,-21.545408,walking,,,
-0.246338,-1.065918,0.080688,-5.554198,18.43262,-16.17432,walking,,,
-0.214478,-1.036988,0.08606,-8.178714,21.72851,11.901852,walking,,,
-0.238159,-0.994873,0.07312,1.770019,27.465816,26.79443,walking,,,
-0.241089,-1.021851,0.083618,2.502442,35.33936,30.94482,walking,,,
-0.28125,-1.072754,0.107788,6.65283,52.12402,29.96826,walking,,,
-0.241211,-1.096192,0.131958,6.347656,65.4297,33.38624,walking,,,
-0.222534,-0.973145,0.102295,7.690428,66.16212,41.19872,walking,,,
-0.215332,-0.928467,0.047363,24.23095,73.54736,50.65917,walking,,,
-0.185303,-1.003174,0.032349,17.8833,61.15722,59.26512,walking,,,
-0.17273,-1.205688,0.084717,-10.55908,34.97315,75.56154,walking,,,
-0.156006,-1.216675,0.103027,-22.09472,27.221676,84.89988,walking,,,
-0.172241,-1.040039,0.082153,-34.11866,11.596676,102.60008,walking,,,
-0.207031,-0.967529,0.064453,-27.587884,16.17432,97.9614,walking,,,
-0.225708,-0.907959,0.064331,-9.33838,40.40526,68.96974,walking,,,
-0.219727,-0.885498,0.070313,-4.211426,45.8374,54.19921,walking,,,
-0.236816,-0.876465,0.073364,1.281738,48.82812,29.41894,walking,,,
-0.197144,-0.835205,0.03833,15.99121,96.80174,-20.62988,walking,,,
-0.14917,-0.866089,0.039917,22.33886,80.44432,-42.17528,walking,,,
-0.134522,-0.911987,0.002319,28.19824,-13.793944,-69.9463,walking,,,
-0.183228,-0.94104,-0.011108,29.479976,-40.77148,-76.5381,walking,,,
-0.251099,-1.043824,0.011719,25.207516,-86.18162,-91.73582,walking,,,
-0.286621,-1.058106,0.032593,20.50781,-92.71238,-92.65136,walking,,,
-0.357178,-1.055542,0.042114,13.06152,-80.26124,-85.20506,walking,,,
-0.361938,-1.052734,0.052368,10.92529,-66.71144,-78.00294,walking,,,
-0.373535,-1.001709,0.044067,11.657712,-47.66844,-63.29344,walking,,,
-0.384033,-1.001954,0.015869,14.22119,-36.92628,-57.18993,walking,,,
-0.383789,-1.121338,0.012573,6.774902,-26.9165,-42.66356,walking,,,
-0.368896,-1.094482,0.061035,-1.403808,-21.545408,-23.6206,walking,,,
-0.377441,-0.980225,0.036377,-10.986324,-37.17042,11.901852,walking,,,
-0.292847,-0.999268,0.016357,-8.60596,-31.86035,24.41406,walking,,,
-0.287476,-0.964356,0.006836,-8.97217,-33.63038,31.127924,walking,,,
-0.190064,-1.026612,0.044434,-15.563964,-20.019532,37.41456,walking,,,
-0.148926,-1.045898,0.067627,-25.39062,-22.27783,37.47559,walking,,,
-0.117188,-1.0094,0.06958,-32.40968,-33.69141,39.30664,walking,,,
-0.107788,-0.977783,0.055176,-32.2876,-31.31103,41.01562,walking,,,
-0.048584,-0.95105,0.024902,-20.56884,-25.14648,38.33008,walking,,,
-0.056519,-0.946045,0.019287,-15.808104,-23.13232,35.03418,walking,,,
-0.126709,-0.943726,-0.002686,-6.896972,-7.202148,29.78515,walking,,,
-0.126831,-0.94458,0.005859,-2.197266,4.455568,30.51757,walking,,,
-0.158325,-0.988404,-0.023682,7.751464,-3.173828,21.97265,walking,,,
-0.15625,-1.015625,-0.035767,9.46045,-17.8833,13.000484,walking,,,
-0.202759,-1.01941,-0.049683,10.92529,-44.12841,-5.676268,walking,,,
-0.234497,-0.959473,-0.070557,12.81738,-48.2788,-16.29639,walking,,,
-0.304443,-0.951904,-0.080811,20.935052,-8.422854,-10.009768,walking,,,
-0.191406,-0.90918,-0.097046,4.272462,-38.45216,-57.67822,walking,,,
-0.201416,-0.99707,-0.070313,7.324218,-36.31592,-43.70116,walking,,,
-0.29834,-0.97937,-0.046387,2.563476,-42.60253,-37.59766,walking,,,
-0.310303,-0.96106,-0.024536,-4.821778,-32.59278,-29.90722,walking,,,
-0.335571,-0.956543,-0.008789,-6.225584,-20.3247,-26.30615,walking,,,
-0.331421,-0.958374,0.004395,-6.958006,-7.263182,-26.42822,walking,,,
-0.327026,-0.94336,0.015625,-2.563476,8.544924,-29.235832,walking,,,
-0.315064,-0.945923,0.020386,-0.610352,9.521484,-26.61132,walking,,,
-0.319214,-0.929444,0.029175,-1.098633,11.96289,-10.131832,walking,,,
-0.316895,-0.952271,0.031738,-0.427246,14.70947,-1.831054,walking,,,
-0.297608,-0.973511,0.05896,-1.159668,21.301268,15.747068,walking,,,
-0.28833,-0.98523,0.059204,-4.150392,14.5874,28.68652,walking,,,
-0.282227,-0.994263,0.063232,5.310058,23.13232,46.32568,walking,,,
-0.274902,-0.997192,0.053955,5.615234,18.615724,54.56542,walking,,,
-0.257202,-1.037476,0.062744,9.521484,20.62988,56.76268,walking,,,
-0.304199,-1.113404,0.058716,8.544924,16.6626,56.45751,walking,,,
-0.317383,-1.139282,0.083008,5.859374,27.64892,50.59814,walking,,,
-0.29834,-0.981934,0.064453,5.859374,41.25976,54.68749,walking,,,
-0.277588,-0.98291,0.043213,12.634276,53.40575,55.84716,walking,,,
-0.236572,-1.004883,0.041626,10.742184,60.72997,59.63134,walking,,,
-0.227661,-1.039185,0.035034,5.493162,58.28856,62.49999,walking,,,
-0.216675,-1.068604,0.039063,-0.366211,54.8706,62.80516,walking,,,
-0.170654,-1.066772,0.05249,-20.56884,23.74267,60.791,walking,,,
-0.15918,-1.023438,0.043945,-26.06201,1.770019,57.86132,walking,,,
-0.185913,-0.890381,0.002319,-22.88818,-26.61132,49.01122,walking,,,
-0.218018,-0.876587,-0.014404,-18.43262,-25.81787,37.96388,walking,,,
-0.19873,-0.883301,-0.006958,-19.9585,-17.63916,-0.915527,walking,,,
-0.182983,-0.910034,0.002075,-25.02441,-27.9541,-23.315424,walking,,,
-0.177856,-0.98584,0.048584,-43.82324,-85.32714,-67.07764,walking,,,
-0.202637,-1.012452,0.063721,-50.84228,-107.17772,-78.18604,walking,,,
-0.278931,-1.074952,0.129517,-70.86184,-144.8975,-94.1162,walking,,,
-0.320557,-1.099121,0.158203,-76.9043,-148.0713,-92.77342,walking,,,
-0.368408,-1.114014,0.179077,-80.07814,-125.48826,-83.31296,walking,,,
-0.363648,-1.111694,0.195801,-80.5664,-117.5537,-79.71194,walking,,,
-0.367432,-1.146362,0.237427,-75.6836,-111.08396,-68.78664,walking,,,
-0.374512,-1.199952,0.269531,-73.9136,-111.38914,-62.62206,walking,,,
-0.313477,-0.940674,0.218262,-58.83788,-128.17384,-38.26905,walking,,,
-0.337158,-0.913696,0.173828,-45.10497,-135.4981,-34.11866,walking,,,
-0.351807,-0.917969,0.155029,-25.573724,-134.3384,-28.50341,walking,,,
-0.351685,-0.912598,0.13269,-17.51709,-119.56784,-21.60644,walking,,,
-0.29773,-0.866333,0.07312,0.244141,-93.4448,-9.46045,walking,,,
-0.28186,-0.888672,0.040405,6.65283,-91.97996,-6.225584,walking,,,
-0.252808,-0.919312,0.007935,14.09912,-88.562,-3.356933,walking,,,
-0.262207,-0.924805,-0.003418,15.19775,-89.2944,-3.295898,walking,,,
-0.27063,-0.947266,-0.05603,11.779784,-82.58056,-9.21631,walking,,,
-0.259033,-0.95044,-0.061646,8.666994,-85.93748,-13.244628,walking,,,
-0.285034,-0.980103,-0.053833,2.929687,-96.13036,-21.179192,walking,,,
-0.300659,-0.998779,-0.066772,0.854492,-97.29002,-22.33886,walking,,,
-0.31189,-0.928345,-0.067139,-17.39502,-107.91014,-37.35352,walking,,,
-0.411499,-0.995484,-0.06189,-9.521484,-88.80614,-38.20802,walking,,,
-0.358521,-0.991699,-0.033936,-10.620116,-89.1113,-3.601074,walking,,,
-0.330444,-0.986572,-0.023193,-11.596676,-79.40674,-5.249022,walking,,,
-0.325928,-0.962646,-0.022095,-13.122556,-73.6084,-5.065916,walking,,,
-0.322754,-0.963623,-0.018188,-10.986324,-67.93214,-4.638672,walking,,,
-0.311157,-0.950195,-0.005615,-8.544924,-55.78612,-5.981444,walking,,,
-0.310303,-0.939697,-0.006958,-7.080076,-51.33056,-7.263182,walking,,,
-0.308838,-0.924072,-0.013428,-3.051757,-43.45702,-9.33838,walking,,,
-0.308472,-0.909058,-0.015137,0,-39.79492,-8.60596,walking,,,
-0.344971,-0.880249,-0.013062,2.502442,-20.50781,-10.009768,walking,,,
-0.335205,-0.894287,-0.008301,4.943848,-12.512204,-13.610836,walking,,,
-0.360474,-0.977295,-0.017944,7.629394,-23.74267,-9.765626,walking,,,
-0.371582,-0.991333,-0.015015,7.812498,-26.42822,-2.990722,walking,,,
-0.372681,-1.026123,-0.049561,15.19775,-15.136716,25.39062,walking,,,
-0.338135,-1.05774,-0.056885,10.80322,-17.39502,44.49462,walking,,,
-0.365601,-1.046509,-0.108887,13.854978,7.873534,53.77196,walking,,,
-0.31189,-1.106324,-0.07312,21.85058,25.8789,67.0166,walking,,,
-0.266724,-1.0802,-0.055054,5.615234,18.06641,61.88964,walking,,,
-0.24939,-1.03479,-0.00647,-3.784179,3.417968,50.17089,walking,,,
-0.266724,-0.9469,0.014893,-3.906249,-6.53076,41.80908,walking,,,
-0.336548,-0.940308,0.030762,0.732422,3.784179,25.02441,walking,,,
-0.331787,-0.968628,0.052246,0.061035,19.40918,19.65332,walking,,,
-0.278442,-0.947632,0.06604,-5.432128,27.587884,18.67676,walking,,,
-0.268311,-0.939087,0.056763,-6.469726,22.27783,22.21679,walking,,,
-0.249756,-0.981323,0.065552,-13.427732,13.549804,27.099608,walking,,,
-0.244385,-0.957154,0.061768,-15.686032,4.516602,28.19824,walking,,,
-0.246704,-0.976562,0.048828,-16.90674,-2.624511,24.78027,walking,,,
-0.233398,-0.906494,0.047607,-21.057124,-20.99609,15.502928,walking,,,
-0.248657,-0.901978,0.039063,-19.89746,-28.50341,7.019042,walking,,,
-0.275391,-0.879883,0.060059,-18.9209,-33.38624,-12.3291,walking,,,
-0.290772,-0.887451,0.061279,-18.06641,-32.40968,-24.90234,walking,,,
-0.299805,-0.914795,0.090698,-17.02881,-47.66844,-44.92186,walking,,,
-0.328125,-0.91919,0.088135,-16.05225,-53.28368,-50.65917,walking,,,
-0.361328,-0.922974,0.081543,-14.83154,-61.03514,-60.4248,walking,,,
-0.380249,-0.945312,0.079468,-15.258788,-61.21825,-60.05858,walking,,,
-0.368286,-0.96814,0.112793,-22.03369,-58.71581,-49.07226,walking,,,
-0.369141,-0.960083,0.110962,-22.27783,-58.71581,-39.7339,walking,,,
-0.386353,-1.135742,0.145874,-21.3623,-45.47118,-30.3955,walking,,,
-0.305298,-1.043091,0.159424,-28.56445,-46.56982,-18.493652,walking,,,
-0.266602,-0.923584,0.082397,-6.774902,-57.98339,-3.662109,walking,,,
-0.291016,-1.024048,0.079346,2.563476,-58.89892,-9.70459,walking,,,
-0.252441,-1.061158,0.098389,-1.770019,-53.52782,-16.723632,walking,,,
-0.192261,-0.97522,0.062622,-0.793457,-54.80956,-10.80322,walking,,,
-0.197876,-0.895386,-0.011597,5.310058,-53.46678,-5.981444,walking,,,
-0.172119,-0.942993,-0.012207,7.690428,-46.63085,-8.8501,walking,,,
-0.168091,-0.894165,-0.063965,-1.770019,-63.78173,-24.6582,walking,,,
-0.19165,-1.024414,-0.060059,0.366211,-49.13329,-13.488768,walking,,,
-0.269287,-0.996704,-0.07019,2.502442,-40.89354,-12.268064,walking,,,
-0.258423,-0.972046,-0.092163,5.126952,-28.991692,-20.019532,walking,,,
-0.234131,-0.959106,-0.082764,-2.319336,-18.06641,-11.41357,walking,,,
-0.259399,-0.925781,-0.070557,-5.859374,-17.39502,-14.160152,walking,,,
-0.212769,-0.972046,-0.058838,-4.394532,-12.390136,0.549316,walking,,,
-0.228394,-0.950684,-0.05835,-3.051757,-8.117676,4.272462,walking,,,
-0.192261,-0.948364,-0.0448,0.366211,5.920409,10.19287,walking,,,
-0.161011,-0.948242,-0.031372,-0.854492,6.53076,8.97217,walking,,,
-0.149536,-0.932495,-0.019043,-2.685546,3.356933,8.056642,walking,,,
-0.180542,-0.957764,-0.00415,-4.394532,-1.464844,3.601074,walking,,,
-0.204956,-0.96167,0.004883,-3.540038,2.502442,-1.342773,walking,,,
-0.223633,-0.986938,0.008179,1.525878,11.352536,-6.16455,walking,,,
-0.221314,-0.989136,0.01001,4.211426,11.901852,-5.187988,walking,,,
-0.229858,-0.973633,0.00061,4.699708,8.60596,-5.432128,walking,,,
-0.262695,-0.9823,-0.016968,10.009768,10.92529,-7.141112,walking,,,
-0.254639,-1.052124,0.002441,10.68115,16.05225,-6.04248,walking,,,
-0.236816,-0.992798,0.001343,-1.342773,6.225584,4.760742,walking,,,
-0.2229,-1.010986,0.011719,-5.798338,2.563476,12.512204,walking,,,
-0.240112,-1.040894,0.021973,-2.319336,12.20703,15.441892,walking,,,
-0.234863,-1.040162,0.028809,-2.136231,20.56884,18.98194,walking,,,
-0.245361,-1.01355,0.029541,1.831054,31.005852,23.25439,walking,,,
-0.272217,-0.936402,0.043945,12.145992,63.59862,22.03369,walking,,,
-0.26062,-0.928467,0.063354,13.732908,79.1626,24.47509,walking,,,
-0.261841,-1.007812,0.097168,8.666994,90.57616,29.357908,walking,,,
-0.237427,-1.048218,0.12439,0.549316,87.82956,40.52734,walking,,,
-0.241089,-1.109497,0.14502,-13.732908,67.3218,56.0913,walking,,,
-0.218384,-1.105103,0.159302,-19.28711,55.84716,63.9038,walking,,,
-0.199341,-0.990601,0.122559,-10.68115,31.79931,72.69288,walking,,,
-0.207764,-0.95398,0.08606,1.159668,21.301268,70.55664,walking,,,
-0.21936,-0.929932,0.066528,10.986324,13.366696,62.92724,walking,,,
-0.256226,-0.88855,0.055298,24.10888,21.48437,37.47559,walking,,,
-0.238037,-0.876343,0.053101,25.39062,25.085448,27.77099,walking,,,
-0.212891,-0.878662,0.048096,22.949216,15.930172,0.12207,walking,,,
-0.210815,-0.860596,0.055542,16.845708,3.662109,-12.878416,walking,,,
-0.23584,-0.871094,0.062866,13.97705,-5.249022,-25.81787,walking,,,
-0.265503,-0.924072,0.068115,13.549804,-13.30566,-53.40575,walking,,,
-0.306519,-0.996094,0.034912,18.67676,-22.64404,-78.91846,walking,,,
-0.3396,-1.199341,0.053711,22.583,-23.25439,-94.4824,walking,,,
-0.366455,-1.157959,0.013794,11.2915,-35.94972,-87.09716,walking,,,
-0.308472,-1.05127,-0.0354,2.563476,-43.15184,-79.22364,walking,,,
-0.375244,-0.950806,-0.084351,-1.159668,-38.51319,-57.86132,walking,,,
-0.42981,-0.928711,0.036621,1.525878,2.319336,-19.04297,walking,,,
-0.295654,-1.034302,0.044189,-5.798338,-13.06152,-17.33399,walking,,,
-0.204956,-1.081543,0.076782,-13.854978,-5.920409,24.963376,walking,,,
-0.199951,-1.01416,0.079346,-18.06641,-29.357908,40.58837,walking,,,
-0.210693,-0.922608,0.021484,-15.014646,-55.29784,33.38624,walking,,,
-0.228394,-0.901367,0.003906,-14.22119,-43.45702,28.01513,walking,,,
-0.167969,-0.933838,-0.003906,-18.67676,-17.33399,22.76611,walking,,,
-0.174683,-0.961426,0.002075,-17.76123,-11.108396,9.887696,walking,,,
-0.156372,-1.064209,0.004761,-15.502928,-21.057124,15.686032,walking,,,
-0.178467,-1.046265,-0.003296,-12.20703,-19.10401,9.033204,walking,,,
-0.204712,-0.983521,-0.023682,-7.751464,-8.422854,2.441407,walking,,,
-0.211548,-0.938965,-0.037109,-5.310058,5.310058,-6.713866,walking,,,
-0.208618,-0.927734,-0.036865,-0.610352,20.44677,-17.27295,walking,,,
-0.232056,-0.91687,-0.043579,-5.249022,8.911134,-25.8789,walking,,,
-0.166748,-1.000854,-0.025879,1.89209,8.97217,-16.357424,walking,,,
-0.296753,-0.957031,-0.026367,-0.061035,9.521484,-8.666994,walking,,,
-0.235596,-0.956665,-0.025146,5.371092,6.958006,-21.60644,walking,,,
-0.231934,-0.925293,-0.031738,8.911134,14.770504,-6.103514,walking,,,
-0.23291,-0.904663,-0.042358,13.000484,18.06641,-11.779784,walking,,,
-0.214355,-0.936524,-0.031738,13.610836,18.249516,-12.268064,walking,,,
-0.216309,-0.940552,-0.026123,11.2915,19.59229,-12.145992,walking,,,
-0.239502,-0.95166,-0.009644,12.023924,25.51269,-13.854978,walking,,,
-0.22168,-0.98523,0.00708,8.666994,28.38134,-5.432128,walking,,,
-0.230957,-0.973877,0.017334,6.896972,22.03369,-5.981444,walking,,,
-0.25061,-0.959229,0.018066,7.812498,19.71436,-3.845214,walking,,,
-0.243408,-0.953491,0.019897,10.92529,22.09472,-1.159668,walking,,,
-0.275269,-1.05542,0.03418,13.488768,23.92578,-3.051757,walking,,,
-0.241333,-1.047608,0.062622,3.784179,22.583,0.549316,walking,,,
-0.288574,-0.942139,0.036865,-2.075196,12.3291,6.835936,walking,,,
-0.257446,-0.952515,0.042236,1.89209,16.54053,12.57324,walking,,,
-0.228027,-0.91626,0.03833,5.981444,22.70507,23.193352,walking,,,
-0.241333,-0.966187,0.05249,3.417968,19.40918,29.602044,walking,,,
-0.251099,-1.01587,0.061523,2.746581,17.57813,34.60694,walking,,,
-0.266113,-1.131348,0.093262,3.234863,26.48925,44.7998,walking,,,
-0.265991,-1.136597,0.095337,0.915527,27.89306,44.55566,walking,,,
-0.240723,-1.005738,0.041382,12.878416,32.89796,52.30712,walking,,,
-0.238647,-0.967041,0.010254,21.85058,39.55078,58.28856,walking,,,
-0.237427,-1.020874,-0.001465,27.221676,49.43846,60.05858,walking,,,
-0.196411,-1.084106,0.005981,11.04736,47.2412,58.89892,walking,,,
-0.154907,-1.02649,0.023438,-5.920409,29.602044,58.95995,walking,,,
-0.13147,-0.910278,0.043579,-31.616208,-21.72851,53.22264,walking,,,
-0.18042,-0.870239,0.047607,-36.01075,-35.88868,40.52734,walking,,,
-0.249512,-0.898682,0.063843,-34.97315,-35.5835,-4.333496,walking,,,
-0.225586,-0.931763,0.074341,-37.71973,-50.90331,-27.89306,walking,,,
-0.180298,-0.949097,0.112671,-46.0205,-112.1826,-58.10546,walking,,,
-0.242188,-0.969604,0.125244,-49.98778,-140.0757,-69.64112,walking,,,
-0.356079,-1.02124,0.126099,-46.93602,-143.43264,-85.69334,walking,,,
-0.367554,-1.041504,0.131226,-45.77636,-134.7046,-88.9282,walking,,,
-0.385864,-1.05774,0.164795,-43.51806,-108.58152,-84.16746,walking,,,
-0.404663,-1.030762,0.161377,-41.38182,-98.69384,-76.04982,walking,,,
-0.402954,-1.130616,0.208496,-38.26905,-79.22364,-52.7954,walking,,,
-0.352539,-0.959229,0.179932,-32.2876,-81.7871,-27.099608,walking,,,
-0.370239,-0.856934,0.106201,-9.399414,-69.82424,3.234863,walking,,,
-0.373779,-0.861938,0.094727,0.549316,-59.87548,11.41357,walking,,,
-0.35144,-0.931519,0.083862,14.70947,-9.94873,31.92138,walking,,,
-0.289185,-0.961792,0.078613,15.136716,1.770019,41.5039,walking,,,
-0.234863,-0.994263,0.048828,10.742184,-7.995604,45.95946,walking,,,
-0.234375,-0.99231,0.029297,9.765626,-21.24023,42.11425,walking,,,
-0.247192,-1.007568,-0.006348,5.249022,-30.45654,32.95899,walking,,,
-0.25708,-0.980835,-0.026001,4.699708,-22.21679,29.05273,walking,,,
-0.229736,-0.90686,-0.066406,3.417968,-0.305176,19.65332,walking,,,
-0.220703,-0.888672,-0.086792,5.126952,0.854492,13.366696,walking,,,
-0.212524,-0.901489,-0.095703,4.699708,-3.112792,8.422854,walking,,,
-0.273071,-1.006714,-0.040405,-16.17432,-24.41406,11.718748,walking,,,
-0.261841,-0.967285,-0.025879,-18.371584,-51.69677,-39.18458,walking,,,
-0.28125,-0.955566,-0.00647,-15.624996,-57.312,-27.83203,walking,,,
-0.33606,-0.925171,-0.003174,-8.178714,-42.35839,-38.20802,walking,,,
-0.322144,-0.955933,0.021851,-4.211426,-19.83643,-45.8374,walking,,,
-0.308472,-0.961548,0.027466,-0.061035,-11.108396,-40.71044,walking,,,
-0.324463,-0.925171,0.020386,1.831054,-17.45606,-30.94482,walking,,,
-0.306152,-0.933838,0.023438,2.258301,-12.69531,-21.789548,walking,,,
