Ax,Ay,Az,Gx,Gy,Gz,activity
0.701294,-0.47644,-0.510254,29.54101,12.756344,25.63476,sit-stand-sit
0.758667,-0.53894,-0.502075,40.95458,2.380371,19.65332,sit-stand-sit
0.760742,-0.60437,-0.505615,42.41942,0,16.235352,sit-stand-sit
0.803345,-0.713989,-0.462769,23.803708,-1.586914,13.427732,sit-stand-sit
0.730469,-0.719116,-0.432373,20.44677,-9.46045,18.127448,sit-stand-sit
0.60376,-0.734986,-0.404419,23.559568,11.2915,30.15136,sit-stand-sit
0.673706,-0.781982,-0.429199,29.1748,12.93945,34.1797,sit-stand-sit
0.575928,-0.838501,-0.408081,34.60694,4.882814,45.95946,sit-stand-sit
0.581543,-0.855469,-0.421997,35.15626,8.666994,49.43846,sit-stand-sit
0.52124,-0.851562,-0.389771,32.04346,8.72803,58.77684,sit-stand-sit
0.507324,-0.859375,-0.371338,30.27343,10.43701,62.56102,sit-stand-sit
0.457153,-0.888916,-0.331543,21.48437,0.549316,60.72997,sit-stand-sit
0.411133,-0.88086,-0.30896,19.04297,5.004884,59.44824,sit-stand-sit
0.410889,-0.89209,-0.289551,15.930172,14.282224,54.8706,sit-stand-sit
0.387695,-0.916626,-0.263794,11.657712,29.96826,48.21776,sit-stand-sit
0.442261,-0.932984,-0.248169,6.225584,24.41406,40.6494,sit-stand-sit
0.360108,-0.883911,-0.188355,-0.12207,11.779784,31.98242,sit-stand-sit
0.340454,-0.878296,-0.185547,-0.915527,12.45117,29.357908,sit-stand-sit
0.303345,-0.83606,-0.17749,-1.770019,18.493652,18.371584,sit-stand-sit
0.280396,-0.864258,-0.160034,-0.610352,23.01025,12.390136,sit-stand-sit
0.291504,-0.859619,-0.153198,2.624511,36.92628,8.300784,sit-stand-sit
0.299316,-0.854858,-0.162231,4.333496,38.39112,7.446288,sit-stand-sit
0.296265,-0.86731,-0.163818,4.882814,38.6963,7.629394,sit-stand-sit
0.307373,-0.851074,-0.151245,4.577638,32.89796,5.676268,sit-stand-sit
0.299927,-0.858154,-0.139526,6.347656,24.6582,4.516602,sit-stand-sit
0.307251,-0.884155,-0.161987,8.178714,7.446288,2.990722,sit-stand-sit
0.27771,-0.8219,-0.173096,9.033204,-1.037598,0.427246,sit-stand-sit
0.243164,-0.797608,-0.172241,9.643556,-3.662109,-1.708984,sit-stand-sit
0.247803,-0.960816,-0.153442,3.723144,11.718748,-2.502442,sit-stand-sit
0.280518,-1.013428,-0.14502,-2.685546,20.08056,0.732422,sit-stand-sit
0.315308,-0.993408,-0.150391,-4.943848,27.52685,9.82666,sit-stand-sit
0.323364,-0.960327,-0.161499,-1.403808,24.53613,11.596676,sit-stand-sit
0.318604,-0.96582,-0.149658,3.295898,16.601568,11.16943,sit-stand-sit
0.32373,-0.974487,-0.140869,2.197266,13.366696,11.96289,sit-stand-sit
0.32019,-0.971192,-0.13562,0.366211,9.09424,12.512204,sit-stand-sit
0.29541,-0.947876,-0.128052,-1.098633,-1.525878,8.911134,sit-stand-sit
0.269898,-0.968384,-0.11499,-2.563476,-1.281738,2.624511,sit-stand-sit
0.25647,-0.963257,-0.109009,-2.868652,-0.976562,-2.258301,sit-stand-sit
0.249634,-0.952393,-0.105469,-2.563476,0.610352,-6.103514,sit-stand-sit
0.248779,-0.971192,-0.098633,-2.01416,6.04248,-8.056642,sit-stand-sit
0.255249,-0.96936,-0.099487,-1.708984,6.835936,-7.080076,sit-stand-sit
0.264404,-0.959717,-0.102295,-0.183105,2.441407,-4.638672,sit-stand-sit
0.255005,-0.974365,-0.099365,0.915527,-1.708984,-4.394532,sit-stand-sit
0.25708,-0.96875,-0.108887,1.586914,-2.685546,-2.380371,sit-stand-sit
0.260254,-0.963257,-0.111816,1.770019,-3.356933,-2.380371,sit-stand-sit
0.259277,-0.95874,-0.108398,1.953124,-5.126952,-2.136231,sit-stand-sit
0.27478,-0.967652,-0.106079,1.586914,-4.821778,-2.01416,sit-stand-sit
0.264282,-0.96936,-0.100098,0.793457,-3.784179,-2.990722,sit-stand-sit
0.275879,-0.917603,-0.099243,2.624511,1.464844,-7.385252,sit-stand-sit
0.28064,-0.945923,-0.10022,3.784179,0.610352,-9.21631,sit-stand-sit
0.286987,-0.956299,-0.106812,3.723144,1.403808,-9.765626,sit-stand-sit
0.315674,-0.92981,-0.102783,9.58252,-11.840818,-11.474608,sit-stand-sit
0.321045,-0.877197,-0.115967,7.141112,-24.10888,-10.31494,sit-stand-sit
0.311646,-0.839112,-0.094482,7.568358,-31.79931,-13.488768,sit-stand-sit
0.289795,-0.853028,-0.070313,7.93457,-42.05322,-18.9209,sit-stand-sit
0.294678,-0.834229,-0.08374,1.037598,-36.98731,-25.451652,sit-stand-sit
0.302734,-0.825318,-0.063721,0.366211,-37.96388,-31.67724,sit-stand-sit
0.307495,-0.84436,-0.115479,2.075196,-27.83203,-34.11866,sit-stand-sit
0.319946,-0.86438,-0.126465,1.831054,-18.43262,-32.83692,sit-stand-sit
0.418823,-0.882568,-0.12915,0.366211,-16.6626,-30.15136,sit-stand-sit
0.438721,-0.905152,-0.144287,-0.976562,-28.747552,-30.27343,sit-stand-sit
0.470947,-0.941162,-0.183838,-4.577638,-43.33495,-26.30615,sit-stand-sit
0.466919,-0.91333,-0.188721,-6.53076,-46.99706,-26.73339,sit-stand-sit
0.472046,-0.942383,-0.232788,-12.81738,-47.48534,-38.02491,sit-stand-sit
0.481201,-0.931152,-0.253052,-17.02881,-42.05322,-44.06738,sit-stand-sit
0.518188,-0.887329,-0.28418,-21.789548,-28.25927,-48.4619,sit-stand-sit
0.598999,-0.865845,-0.333618,-28.62548,-21.85058,-51.94091,sit-stand-sit
0.615356,-0.856812,-0.356934,-30.51757,-23.437492,-51.69677,sit-stand-sit
0.602417,-0.81665,-0.399048,-35.70557,-15.19775,-48.82812,sit-stand-sit
0.631714,-0.781372,-0.422608,-41.38182,-6.469726,-45.77636,sit-stand-sit
0.675049,-0.688232,-0.430176,-43.39598,-10.19287,-41.07665,sit-stand-sit
0.672119,-0.66333,-0.4198,-37.71973,-7.690428,-37.10938,sit-stand-sit
0.737549,-0.66272,-0.486206,-27.465816,-9.58252,-24.53613,sit-stand-sit
0.735108,-0.628662,-0.476074,-22.583,-4.577638,-18.249516,sit-stand-sit
0.616211,-0.474243,-0.495728,-12.20703,-18.493652,-12.57324,sit-stand-sit
