Ax,Ay,Az,Gx,Gy,Gz,activity
-0.522827,1.047852,-0.191528,0.671386,-9.033204,19.9585,stair-down
-0.398193,1.362061,-0.200317,8.911134,-10.620116,16.723632,stair-down
-0.275513,0.923096,-0.229736,12.3291,-20.26367,-13.18359,stair-down
-0.252441,0.840332,-0.226685,6.53076,-19.83643,-18.249516,stair-down
-0.371582,1.089844,-0.176147,10.131832,7.141112,4.089356,stair-down
-0.293335,1.048706,-0.174805,7.263182,10.742184,2.685546,stair-down
-0.263916,0.936157,-0.18457,5.920409,-22.33886,1.525878,stair-down
-0.327148,0.856812,-0.186279,2.319336,-27.83203,2.746581,stair-down
-0.343628,0.832642,-0.195923,-3.479003,-14.46533,4.089356,stair-down
-0.3125,0.817383,-0.174561,-8.544924,10.253904,5.004884,stair-down
-0.283691,0.834961,-0.176025,-6.16455,5.065916,6.40869,stair-down
-0.340332,0.887085,-0.192749,-6.774902,-0.671386,8.056642,stair-down
-0.332153,0.903198,-0.198242,-4.577638,1.281738,8.97217,stair-down
-0.307617,0.884766,-0.224243,2.197266,-1.098633,8.300784,stair-down
-0.312866,0.862671,-0.200806,4.089356,-2.441407,-2.319336,stair-down
-0.322266,0.889404,-0.184082,1.770019,6.591796,-6.65283,stair-down
-0.303467,0.937622,-0.169434,1.159668,10.0708,-8.8501,stair-down
-0.289673,0.9375,-0.160034,-0.061035,5.676268,-5.859374,stair-down
-0.30127,0.871704,-0.170044,-7.568358,-6.713866,7.202148,stair-down
-0.305054,0.850708,-0.166992,-11.779784,-7.873534,10.375976,stair-down
-0.302979,0.810791,-0.169922,-11.657712,-7.812498,8.422854,stair-down
-0.329224,0.725342,-0.186646,-11.779784,5.493162,5.187988,stair-down
-0.349609,0.720703,-0.182861,-13.30566,14.892576,3.784179,stair-down
-0.354248,0.821411,-0.175659,-8.48389,7.141112,1.525878,stair-down
-0.388916,0.879395,-0.179688,-6.774902,0.793457,-1.220704,stair-down
-0.381104,0.861694,-0.185913,-1.525878,-12.512204,-3.784179,stair-down
-0.411255,0.851074,-0.187988,-1.647949,-11.16943,-11.04736,stair-down
-0.372314,0.859741,-0.19873,1.89209,2.502442,-9.58252,stair-down
-0.344605,0.868652,-0.172241,3.051757,-2.868652,-10.92529,stair-down
-0.342774,0.948486,-0.133789,8.361816,-10.375976,-9.09424,stair-down
-0.399902,1.12439,-0.139038,1.770019,-17.45606,-3.845214,stair-down
-0.411133,1.116333,-0.158081,7.690428,-21.057124,2.01416,stair-down
-0.400269,1.082886,-0.126709,0.732422,-3.784179,-6.28662,stair-down
-0.407471,1.139404,-0.165527,-5.615234,-0.732422,-10.55908,stair-down
-0.409302,1.154175,-0.156372,-6.65283,7.690428,-18.31055,stair-down
-0.396851,1.10498,-0.14856,-2.624511,6.713866,-13.244628,stair-down
-0.39856,1.050538,-0.140747,-0.366211,6.958006,-14.648436,stair-down
-0.334595,0.908081,-0.124268,2.075196,15.502928,-23.803708,stair-down
-0.294922,0.910156,-0.12146,1.770019,4.272462,-23.37646,stair-down
-0.326782,0.803955,-0.139771,14.038084,-6.713866,-28.93066,stair-down
-0.329346,0.786011,-0.131714,14.46533,0.976562,-24.963376,stair-down
-0.332886,0.815186,-0.109497,16.78467,8.72803,-19.77539,stair-down
-0.322144,0.821411,-0.101318,19.83643,5.859374,-19.04297,stair-down
-0.406616,0.891602,-0.124756,13.793944,9.09424,-7.263182,stair-down
-0.422852,0.84668,-0.165649,7.629394,26.855464,-7.141112,stair-down
-0.391846,0.863159,-0.183838,-3.479003,39.18458,-1.770019,stair-down
-0.350952,0.903076,-0.182007,-1.220704,10.986324,17.15088,stair-down
-0.368164,0.863648,-0.202026,6.53076,-8.239746,26.18408,stair-down
-0.454712,1.239868,-0.208496,13.732908,-37.35352,44.7998,stair-down
-0.429566,1.347534,-0.204346,29.54101,-69.21388,58.89892,stair-down
-0.373047,0.7854,-0.177734,54.0161,-128.84524,32.77588,stair-down
-0.414307,0.759155,-0.205322,35.70557,-112.24364,14.038084,stair-down
-0.414063,0.802002,-0.257202,28.991692,-85.69334,4.699708,stair-down
-0.408081,0.856079,-0.168701,18.737796,-7.873534,-0.305176,stair-down
-0.275635,0.927856,-0.11792,17.15088,2.746581,-5.004884,stair-down
-0.286621,0.954224,-0.136353,23.49853,-42.5415,6.16455,stair-down
-0.286621,0.915772,-0.157837,26.24511,-59.44824,13.488768,stair-down
-0.353882,0.857666,-0.17627,11.840818,-60.97411,20.1416,stair-down
-0.36438,0.867188,-0.197388,8.911134,-52.73436,18.371584,stair-down
-0.336548,0.844116,-0.203369,1.770019,-22.3999,26.18408,stair-down
-0.3573,0.854492,-0.202637,6.65283,-19.40918,22.583,stair-down
-0.362915,0.814697,-0.213257,-1.647949,7.690428,24.29199,stair-down
-0.34436,0.836548,-0.221924,-9.033204,10.009768,31.55517,stair-down
-0.30835,0.883911,-0.229492,-9.643556,-8.72803,32.89796,stair-down
